series_id,date,value
CN_PPI_YOY,2008-10-01,6.59
CN_PPI_YOY,2008-11-01,1.99
CN_PPI_YOY,2008-12-01,-1.14
CN_PPI_YOY,2009-01-01,-3.35
CN_PPI_YOY,2009-02-01,-4.47
CN_PPI_YOY,2009-03-01,-5.99
CN_PPI_YOY,2009-04-01,-6.6
CN_PPI_YOY,2009-05-01,-7.2
CN_PPI_YOY,2009-06-01,-7.8
CN_PPI_YOY,2009-07-01,-8.22
CN_PPI_YOY,2009-08-01,-7.86
CN_PPI_YOY,2009-09-01,-6.99
CN_PPI_YOY,2009-10-01,-5.85
CN_PPI_YOY,2009-11-01,-2.08
CN_PPI_YOY,2009-12-01,1.7
CN_PPI_YOY,2010-01-01,4.32
CN_PPI_YOY,2010-02-01,5.39
CN_PPI_YOY,2010-03-01,5.91
CN_PPI_YOY,2010-04-01,6.81
CN_PPI_YOY,2010-05-01,7.13
CN_PPI_YOY,2010-06-01,6.41
CN_PPI_YOY,2010-07-01,4.84
CN_PPI_YOY,2010-08-01,4.32
CN_PPI_YOY,2010-09-01,4.33
CN_PPI_YOY,2010-10-01,5.04
CN_PPI_YOY,2010-11-01,6.06
CN_PPI_YOY,2010-12-01,5.93
CN_PPI_YOY,2011-01-01,6.6436
CN_PPI_YOY,2011-02-01,7.2322
CN_PPI_YOY,2011-03-01,7.3081
CN_PPI_YOY,2011-04-01,6.821
CN_PPI_YOY,2011-05-01,6.7851
CN_PPI_YOY,2011-06-01,7.1209
CN_PPI_YOY,2011-07-01,7.5417
CN_PPI_YOY,2011-08-01,7.2528
CN_PPI_YOY,2011-09-01,6.5227
CN_PPI_YOY,2011-10-01,5.0038
CN_PPI_YOY,2011-11-01,2.7179
CN_PPI_YOY,2011-12-01,1.6854
CN_PPI_YOY,2012-01-01,0.7347
CN_PPI_YOY,2012-02-01,0.0284
CN_PPI_YOY,2012-03-01,-0.3171
CN_PPI_YOY,2012-04-01,-0.6984
CN_PPI_YOY,2012-05-01,-1.3981
CN_PPI_YOY,2012-06-01,-2.0843
CN_PPI_YOY,2012-07-01,-2.8651
CN_PPI_YOY,2012-08-01,-3.4784
CN_PPI_YOY,2012-09-01,-3.5545
CN_PPI_YOY,2012-10-01,-2.7558
CN_PPI_YOY,2012-11-01,-2.1995
CN_PPI_YOY,2012-12-01,-1.9397
CN_PPI_YOY,2013-01-01,-1.6372
CN_PPI_YOY,2013-02-01,-1.6254
CN_PPI_YOY,2013-03-01,-1.919
CN_PPI_YOY,2013-04-01,-2.6175
CN_PPI_YOY,2013-05-01,-2.8658
CN_PPI_YOY,2013-06-01,-2.6965
CN_PPI_YOY,2013-07-01,-2.2712
CN_PPI_YOY,2013-08-01,-1.625
CN_PPI_YOY,2013-09-01,-1.3439
CN_PPI_YOY,2013-10-01,-1.5071
CN_PPI_YOY,2013-11-01,-1.4242
CN_PPI_YOY,2013-12-01,-1.3557
CN_PPI_YOY,2014-01-01,-1.6394
CN_PPI_YOY,2014-02-01,-2.0182
CN_PPI_YOY,2014-03-01,-2.3022
CN_PPI_YOY,2014-04-01,-2.0042
CN_PPI_YOY,2014-05-01,-1.4464
CN_PPI_YOY,2014-06-01,-1.1086
CN_PPI_YOY,2014-07-01,-0.8688
CN_PPI_YOY,2014-08-01,-1.2038
CN_PPI_YOY,2014-09-01,-1.7996
CN_PPI_YOY,2014-10-01,-2.2428
CN_PPI_YOY,2014-11-01,-2.6928
CN_PPI_YOY,2014-12-01,-3.3152
CN_PPI_YOY,2015-01-01,-4.3202
CN_PPI_YOY,2015-02-01,-4.7976
CN_PPI_YOY,2015-03-01,-4.5603
CN_PPI_YOY,2015-04-01,-4.5725
CN_PPI_YOY,2015-05-01,-4.607
CN_PPI_YOY,2015-06-01,-4.8135
CN_PPI_YOY,2015-07-01,-5.3692
CN_PPI_YOY,2015-08-01,-5.9227
CN_PPI_YOY,2015-09-01,-5.945
CN_PPI_YOY,2015-10-01,-5.9
CN_PPI_YOY,2015-11-01,-5.9
CN_PPI_YOY,2015-12-01,-5.9
CN_PPI_YOY,2016-01-01,-5.3
CN_PPI_YOY,2016-02-01,-4.9
CN_PPI_YOY,2016-03-01,-4.3
CN_PPI_YOY,2016-04-01,-3.4
CN_PPI_YOY,2016-05-01,-2.8
CN_PPI_YOY,2016-06-01,-2.6
CN_PPI_YOY,2016-07-01,-1.7
CN_PPI_YOY,2016-08-01,-0.8
CN_PPI_YOY,2016-09-01,0.1
CN_PPI_YOY,2016-10-01,1.2
CN_PPI_YOY,2016-11-01,3.3
CN_PPI_YOY,2016-12-01,5.5
CN_PPI_YOY,2017-01-01,6.9
CN_PPI_YOY,2017-02-01,7.8
CN_PPI_YOY,2017-03-01,7.6
CN_PPI_YOY,2017-04-01,6.4
CN_PPI_YOY,2017-05-01,5.5
CN_PPI_YOY,2017-06-01,5.5
CN_PPI_YOY,2017-07-01,5.5
CN_PPI_YOY,2017-08-01,6.3
CN_PPI_YOY,2017-09-01,6.9
CN_PPI_YOY,2017-10-01,6.9
CN_PPI_YOY,2017-11-01,5.8
CN_PPI_YOY,2017-12-01,4.9
CN_PPI_YOY,2018-01-01,4.3
CN_PPI_YOY,2018-02-01,3.7
CN_PPI_YOY,2018-03-01,3.1
CN_PPI_YOY,2018-04-01,3.4
CN_PPI_YOY,2018-05-01,4.1
CN_PPI_YOY,2018-06-01,4.7
CN_PPI_YOY,2018-07-01,4.6
CN_PPI_YOY,2018-08-01,4.1
CN_PPI_YOY,2018-09-01,3.6
CN_PPI_YOY,2018-10-01,3.3
CN_PPI_YOY,2018-11-01,2.7
CN_PPI_YOY,2018-12-01,0.9
CN_PPI_YOY,2019-01-01,0.1
CN_PPI_YOY,2019-02-01,0.1
CN_PPI_YOY,2019-03-01,0.4
CN_PPI_YOY,2019-04-01,0.9
CN_PPI_YOY,2019-05-01,0.6
CN_PPI_YOY,2019-06-01,0
CN_PPI_YOY,2019-07-01,-0.3
CN_PPI_YOY,2019-08-01,-0.8
CN_PPI_YOY,2019-09-01,-1.2
CN_PPI_YOY,2019-10-01,-1.6
CN_PPI_YOY,2019-11-01,-1.4
CN_PPI_YOY,2019-12-01,-0.5
CN_PPI_YOY,2020-01-01,0.1
CN_PPI_YOY,2020-02-01,-0.4
CN_PPI_YOY,2020-03-01,-1.5
CN_PPI_YOY,2020-04-01,-3.1
CN_PPI_YOY,2020-05-01,-3.7
CN_PPI_YOY,2020-06-01,-3
CN_PPI_YOY,2020-07-01,-2.4
CN_PPI_YOY,2020-08-01,-2
CN_PPI_YOY,2020-09-01,-2.1
CN_PPI_YOY,2020-10-01,-2.1
CN_PPI_YOY,2020-11-01,-1.5
CN_PPI_YOY,2020-12-01,-0.4
CN_PPI_YOY,2021-01-01,0.3
CN_PPI_YOY,2021-02-01,1.7
CN_PPI_YOY,2021-03-01,4.4
CN_PPI_YOY,2021-04-01,6.8
CN_PPI_YOY,2021-05-01,9
CN_PPI_YOY,2021-06-01,8.8
CN_PPI_YOY,2021-07-01,9
CN_PPI_YOY,2021-08-01,9.5
CN_PPI_YOY,2021-09-01,10.7
CN_PPI_YOY,2021-10-01,13.5
CN_PPI_YOY,2021-11-01,12.9
CN_PPI_YOY,2021-12-01,10.3
CN_PPI_YOY,2022-01-01,9.1
CN_PPI_YOY,2022-02-01,8.8
CN_PPI_YOY,2022-03-01,8.3
CN_PPI_YOY,2022-04-01,8
CN_PPI_YOY,2022-05-01,6.4
CN_PPI_YOY,2022-06-01,6.1
CN_PPI_YOY,2022-07-01,4.2
CN_PPI_YOY,2022-08-01,2.3
CN_PPI_YOY,2022-09-01,0.9
CN_PPI_YOY,2022-10-01,-1.3
CN_PPI_YOY,2022-11-01,-1.3
CN_PPI_YOY,2022-12-01,-0.7
CN_PPI_YOY,2023-01-01,-0.8
CN_PPI_YOY,2023-02-01,-1.4
CN_PPI_YOY,2023-03-01,-2.5
CN_PPI_YOY,2023-04-01,-3.6
CN_PPI_YOY,2023-05-01,-4.6
CN_PPI_YOY,2023-06-01,-5.4
CN_PPI_YOY,2023-07-01,-4.4
CN_PPI_YOY,2023-08-01,-3
CN_PPI_YOY,2023-09-01,-2.5
CN_PPI_YOY,2023-10-01,-2.6
CN_PPI_YOY,2023-11-01,-3
CN_PPI_YOY,2023-12-01,-2.7
CN_PPI_YOY,2024-01-01,-2.5
CN_PPI_YOY,2024-02-01,-2.7
CN_PPI_YOY,2024-03-01,-2.8
CN_PPI_YOY,2024-04-01,-2.5
CN_PPI_YOY,2024-05-01,-1.4
CN_PPI_YOY,2024-06-01,-0.8
CN_PPI_YOY,2024-07-01,-0.8
CN_PPI_YOY,2024-08-01,-1.8
CN_PPI_YOY,2024-09-01,-2.8
CN_PPI_YOY,2024-10-01,-2.9
CN_PPI_YOY,2024-11-01,-2.5
CN_PPI_YOY,2024-12-01,-2.3
CN_PPI_YOY,2025-01-01,-2.3
CN_PPI_YOY,2025-02-01,-2.2
CN_PPI_YOY,2025-03-01,-2.5
CN_PPI_YOY,2025-04-01,-2.7
CN_PPI_YOY,2025-05-01,-3.3
CN_PPI_YOY,2025-06-01,-3.6
CN_PPI_YOY,2025-07-01,-3.6
CN_PPI_YOY,2025-08-01,-2.9
CN_PPI_YOY,2025-09-01,-2.3
CN_PPI_YOY,2025-10-01,-2.1
CN_PPI_YOY,2025-11-01,-2.2
CN_PPI_YOY,2025-12-01,-1.9
CN_PPI_YOY,2026-01-01,-1.4
CN_PPI_YOY,2026-02-01,-0.9
CN_PPI_YOY,2026-03-01,0.5
CN_PPI_YOY,2026-04-01,2.8
CN_PPI_YOY,2026-05-01,3.9
CN_PPI_YOY,2026-06-01,4.1
CN_RETAIL_YOY,2008-01-01,21.2
CN_RETAIL_YOY,2008-02-01,19.1
CN_RETAIL_YOY,2008-03-01,21.5
CN_RETAIL_YOY,2008-04-01,22
CN_RETAIL_YOY,2008-05-01,21.6
CN_RETAIL_YOY,2008-06-01,23
CN_RETAIL_YOY,2008-07-01,23.3
CN_RETAIL_YOY,2008-08-01,23.2
CN_RETAIL_YOY,2008-09-01,23.2
CN_RETAIL_YOY,2008-10-01,22
CN_RETAIL_YOY,2008-11-01,20.8
CN_RETAIL_YOY,2008-12-01,19
CN_RETAIL_YOY,2009-01-01,18.5
CN_RETAIL_YOY,2009-02-01,11.6
CN_RETAIL_YOY,2009-03-01,14.7
CN_RETAIL_YOY,2009-04-01,14.8
CN_RETAIL_YOY,2009-05-01,15.2
CN_RETAIL_YOY,2009-06-01,15
CN_RETAIL_YOY,2009-07-01,15.2
CN_RETAIL_YOY,2009-08-01,15.4
CN_RETAIL_YOY,2009-09-01,15.5
CN_RETAIL_YOY,2009-10-01,16.2
CN_RETAIL_YOY,2009-11-01,15.8
CN_RETAIL_YOY,2009-12-01,17.5
CN_RETAIL_YOY,2010-01-01,14
CN_RETAIL_YOY,2010-02-01,22.1
CN_RETAIL_YOY,2010-03-01,18
CN_RETAIL_YOY,2010-04-01,18.5
CN_RETAIL_YOY,2010-05-01,18.7
CN_RETAIL_YOY,2010-06-01,18.3
CN_RETAIL_YOY,2010-07-01,17.9
CN_RETAIL_YOY,2010-08-01,18.4
CN_RETAIL_YOY,2010-09-01,18.8
CN_RETAIL_YOY,2010-10-01,18.6
CN_RETAIL_YOY,2010-11-01,18.7
CN_RETAIL_YOY,2010-12-01,19.1
CN_RETAIL_YOY,2011-01-01,19.9
CN_RETAIL_YOY,2011-02-01,11.6
CN_RETAIL_YOY,2011-03-01,17.4
CN_RETAIL_YOY,2011-04-01,17.1
CN_RETAIL_YOY,2011-05-01,16.9
CN_RETAIL_YOY,2011-06-01,17.7
CN_RETAIL_YOY,2011-07-01,17.2
CN_RETAIL_YOY,2011-08-01,17
CN_RETAIL_YOY,2011-09-01,17.7
CN_RETAIL_YOY,2011-10-01,17.2
CN_RETAIL_YOY,2011-11-01,17.3
CN_RETAIL_YOY,2011-12-01,18.1
CN_RETAIL_YOY,2012-03-01,15.2
CN_RETAIL_YOY,2012-04-01,14.1
CN_RETAIL_YOY,2012-05-01,13.8
CN_RETAIL_YOY,2012-06-01,13.7
CN_RETAIL_YOY,2012-07-01,13.1
CN_RETAIL_YOY,2012-08-01,13.2
CN_RETAIL_YOY,2012-09-01,14.2
CN_RETAIL_YOY,2012-10-01,14.5
CN_RETAIL_YOY,2012-11-01,14.9
CN_RETAIL_YOY,2012-12-01,15.2
CN_RETAIL_YOY,2013-03-01,12.6
CN_RETAIL_YOY,2013-04-01,12.8
CN_RETAIL_YOY,2013-05-01,12.9
CN_RETAIL_YOY,2013-06-01,13.3
CN_RETAIL_YOY,2013-07-01,13.2
CN_RETAIL_YOY,2013-08-01,13.4
CN_RETAIL_YOY,2013-09-01,13.3
CN_RETAIL_YOY,2013-10-01,13.3
CN_RETAIL_YOY,2013-11-01,13.7
CN_RETAIL_YOY,2013-12-01,13.6
CN_RETAIL_YOY,2014-03-01,12.2
CN_RETAIL_YOY,2014-04-01,11.9
CN_RETAIL_YOY,2014-05-01,12.5
CN_RETAIL_YOY,2014-06-01,12.4
CN_RETAIL_YOY,2014-07-01,12.2
CN_RETAIL_YOY,2014-08-01,11.9
CN_RETAIL_YOY,2014-09-01,11.6
CN_RETAIL_YOY,2014-10-01,11.5
CN_RETAIL_YOY,2014-11-01,11.7
CN_RETAIL_YOY,2014-12-01,11.9
CN_RETAIL_YOY,2015-03-01,10.2
CN_RETAIL_YOY,2015-04-01,10
CN_RETAIL_YOY,2015-05-01,10.1
CN_RETAIL_YOY,2015-06-01,10.6
CN_RETAIL_YOY,2015-07-01,10.5
CN_RETAIL_YOY,2015-08-01,10.8
CN_RETAIL_YOY,2015-09-01,10.9
CN_RETAIL_YOY,2015-10-01,11
CN_RETAIL_YOY,2015-11-01,11.2
CN_RETAIL_YOY,2015-12-01,11.1
CN_RETAIL_YOY,2016-03-01,10.5
CN_RETAIL_YOY,2016-04-01,10.1
CN_RETAIL_YOY,2016-05-01,10
CN_RETAIL_YOY,2016-06-01,10.6
CN_RETAIL_YOY,2016-07-01,10.2
CN_RETAIL_YOY,2016-08-01,10.6
CN_RETAIL_YOY,2016-09-01,10.7
CN_RETAIL_YOY,2016-10-01,10
CN_RETAIL_YOY,2016-11-01,10.8
CN_RETAIL_YOY,2016-12-01,10.9
CN_RETAIL_YOY,2017-03-01,10.9
CN_RETAIL_YOY,2017-04-01,10.7
CN_RETAIL_YOY,2017-05-01,10.7
CN_RETAIL_YOY,2017-06-01,11
CN_RETAIL_YOY,2017-07-01,10.4
CN_RETAIL_YOY,2017-08-01,10.1
CN_RETAIL_YOY,2017-09-01,10.3
CN_RETAIL_YOY,2017-10-01,10
CN_RETAIL_YOY,2017-11-01,10.2
CN_RETAIL_YOY,2017-12-01,9.4
CN_RETAIL_YOY,2018-03-01,10.1
CN_RETAIL_YOY,2018-04-01,9.4
CN_RETAIL_YOY,2018-05-01,8.5
CN_RETAIL_YOY,2018-06-01,9
CN_RETAIL_YOY,2018-07-01,8.8
CN_RETAIL_YOY,2018-08-01,9
CN_RETAIL_YOY,2018-09-01,9.2
CN_RETAIL_YOY,2018-10-01,8.6
CN_RETAIL_YOY,2018-11-01,8.1
CN_RETAIL_YOY,2018-12-01,8.2
CN_RETAIL_YOY,2019-03-01,8.7
CN_RETAIL_YOY,2019-04-01,7.2
CN_RETAIL_YOY,2019-05-01,8.6
CN_RETAIL_YOY,2019-06-01,9.8
CN_RETAIL_YOY,2019-07-01,7.6
CN_RETAIL_YOY,2019-08-01,7.5
CN_RETAIL_YOY,2019-09-01,7.8
CN_RETAIL_YOY,2019-10-01,7.2
CN_RETAIL_YOY,2019-11-01,8
CN_RETAIL_YOY,2019-12-01,8
CN_RETAIL_YOY,2020-03-01,-15.8
CN_RETAIL_YOY,2020-04-01,-7.5
CN_RETAIL_YOY,2020-05-01,-2.8
CN_RETAIL_YOY,2020-06-01,-1.8
CN_RETAIL_YOY,2020-07-01,-1.1
CN_RETAIL_YOY,2020-08-01,0.5
CN_RETAIL_YOY,2020-09-01,3.3
CN_RETAIL_YOY,2020-10-01,4.3
CN_RETAIL_YOY,2020-11-01,5
CN_RETAIL_YOY,2020-12-01,4.6
CN_RETAIL_YOY,2021-03-01,34.2
CN_RETAIL_YOY,2021-04-01,17.7
CN_RETAIL_YOY,2021-05-01,12.4
CN_RETAIL_YOY,2021-06-01,12.1
CN_RETAIL_YOY,2021-07-01,8.5
CN_RETAIL_YOY,2021-08-01,2.5
CN_RETAIL_YOY,2021-09-01,4.4
CN_RETAIL_YOY,2021-10-01,4.9
CN_RETAIL_YOY,2021-11-01,3.9
CN_RETAIL_YOY,2021-12-01,1.7
CN_RETAIL_YOY,2022-03-01,-3.5
CN_RETAIL_YOY,2022-04-01,-11.1
CN_RETAIL_YOY,2022-05-01,-6.7
CN_RETAIL_YOY,2022-06-01,3.1
CN_RETAIL_YOY,2022-07-01,2.7
CN_RETAIL_YOY,2022-08-01,5.4
CN_RETAIL_YOY,2022-09-01,2.5
CN_RETAIL_YOY,2022-10-01,-0.5
CN_RETAIL_YOY,2022-11-01,-5.9
CN_RETAIL_YOY,2022-12-01,-1.8
CN_RETAIL_YOY,2023-03-01,10.6
CN_RETAIL_YOY,2023-04-01,18.4
CN_RETAIL_YOY,2023-05-01,12.7
CN_RETAIL_YOY,2023-06-01,3.1
CN_RETAIL_YOY,2023-07-01,2.5
CN_RETAIL_YOY,2023-08-01,4.6
CN_RETAIL_YOY,2023-09-01,5.5
CN_RETAIL_YOY,2023-10-01,7.6
CN_RETAIL_YOY,2023-11-01,10.1
CN_RETAIL_YOY,2023-12-01,7.4
CN_RETAIL_YOY,2024-03-01,3.1
CN_RETAIL_YOY,2024-04-01,2.3
CN_RETAIL_YOY,2024-05-01,3.7
CN_RETAIL_YOY,2024-06-01,2
CN_RETAIL_YOY,2024-07-01,2.7
CN_RETAIL_YOY,2024-08-01,2.1
CN_RETAIL_YOY,2024-09-01,3.2
CN_RETAIL_YOY,2024-10-01,4.8
CN_RETAIL_YOY,2024-11-01,3
CN_RETAIL_YOY,2024-12-01,3.7
CN_RETAIL_YOY,2025-03-01,5.9
CN_RETAIL_YOY,2025-04-01,5.1
CN_RETAIL_YOY,2025-05-01,6.4
CN_RETAIL_YOY,2025-06-01,4.8
CN_RETAIL_YOY,2025-07-01,3.7
CN_RETAIL_YOY,2025-08-01,3.4
CN_RETAIL_YOY,2025-09-01,3
CN_RETAIL_YOY,2025-10-01,2.9
CN_RETAIL_YOY,2025-11-01,1.3
CN_RETAIL_YOY,2025-12-01,0.9
CN_RETAIL_YOY,2026-03-01,1.7
CN_RETAIL_YOY,2026-04-01,0.2
CN_RETAIL_YOY,2026-05-01,-0.6
CN_RETAIL_YOY,2026-06-01,1
CN_SF_INCREMENT,2015-01-01,20516
CN_SF_INCREMENT,2015-02-01,13609
CN_SF_INCREMENT,2015-03-01,12433
CN_SF_INCREMENT,2015-04-01,10582
CN_SF_INCREMENT,2015-05-01,12397
CN_SF_INCREMENT,2015-06-01,18384
CN_SF_INCREMENT,2015-07-01,7511
CN_SF_INCREMENT,2015-08-01,11097
CN_SF_INCREMENT,2015-09-01,13571
CN_SF_INCREMENT,2015-10-01,5593
CN_SF_INCREMENT,2015-11-01,10255
CN_SF_INCREMENT,2015-12-01,18114
CN_SF_INCREMENT,2016-01-01,34758
CN_SF_INCREMENT,2016-02-01,8312
CN_SF_INCREMENT,2016-03-01,23931
CN_SF_INCREMENT,2016-04-01,7809
CN_SF_INCREMENT,2016-05-01,6770
CN_SF_INCREMENT,2016-06-01,16479
CN_SF_INCREMENT,2016-07-01,4791
CN_SF_INCREMENT,2016-08-01,14605
CN_SF_INCREMENT,2016-09-01,17115
CN_SF_INCREMENT,2016-10-01,8865
CN_SF_INCREMENT,2016-11-01,18328
CN_SF_INCREMENT,2016-12-01,16397
CN_SF_INCREMENT,2017-01-01,36970
CN_SF_INCREMENT,2017-02-01,10908
CN_SF_INCREMENT,2017-03-01,21186
CN_SF_INCREMENT,2017-04-01,13880
CN_SF_INCREMENT,2017-05-01,10631
CN_SF_INCREMENT,2017-06-01,17718
CN_SF_INCREMENT,2017-07-01,11956
CN_SF_INCREMENT,2017-08-01,14895
CN_SF_INCREMENT,2017-09-01,18335
CN_SF_INCREMENT,2017-10-01,10357
CN_SF_INCREMENT,2017-11-01,16128
CN_SF_INCREMENT,2017-12-01,11481
CN_SF_INCREMENT,2018-01-01,30793
CN_SF_INCREMENT,2018-02-01,11894
CN_SF_INCREMENT,2018-03-01,15848
CN_SF_INCREMENT,2018-04-01,17761
CN_SF_INCREMENT,2018-05-01,9518
CN_SF_INCREMENT,2018-06-01,14877
CN_SF_INCREMENT,2018-07-01,12254
CN_SF_INCREMENT,2018-08-01,19391
CN_SF_INCREMENT,2018-09-01,21691
CN_SF_INCREMENT,2018-10-01,7420
CN_SF_INCREMENT,2018-11-01,15239
CN_SF_INCREMENT,2018-12-01,15898
CN_SF_INCREMENT,2019-01-01,46791
CN_SF_INCREMENT,2019-02-01,9665
CN_SF_INCREMENT,2019-03-01,29602
CN_SF_INCREMENT,2019-04-01,16710
CN_SF_INCREMENT,2019-05-01,17124
CN_SF_INCREMENT,2019-06-01,26243
CN_SF_INCREMENT,2019-07-01,12872
CN_SF_INCREMENT,2019-08-01,21956
CN_SF_INCREMENT,2019-09-01,25142
CN_SF_INCREMENT,2019-10-01,8680
CN_SF_INCREMENT,2019-11-01,19937
CN_SF_INCREMENT,2019-12-01,22013
CN_SF_INCREMENT,2020-01-01,50535
CN_SF_INCREMENT,2020-02-01,8737
CN_SF_INCREMENT,2020-03-01,51838
CN_SF_INCREMENT,2020-04-01,31027
CN_SF_INCREMENT,2020-05-01,31866
CN_SF_INCREMENT,2020-06-01,34681
CN_SF_INCREMENT,2020-07-01,16928
CN_SF_INCREMENT,2020-08-01,35853
CN_SF_INCREMENT,2020-09-01,34693
CN_SF_INCREMENT,2020-10-01,13929
CN_SF_INCREMENT,2020-11-01,21355
CN_SF_INCREMENT,2020-12-01,17192
CN_SF_INCREMENT,2021-01-01,51884
CN_SF_INCREMENT,2021-02-01,17243
CN_SF_INCREMENT,2021-03-01,33762
CN_SF_INCREMENT,2021-04-01,18570
CN_SF_INCREMENT,2021-05-01,19522
CN_SF_INCREMENT,2021-06-01,37017
CN_SF_INCREMENT,2021-07-01,10752
CN_SF_INCREMENT,2021-08-01,29893
CN_SF_INCREMENT,2021-09-01,29026
CN_SF_INCREMENT,2021-10-01,16176
CN_SF_INCREMENT,2021-11-01,25983
CN_SF_INCREMENT,2021-12-01,23682
CN_SF_INCREMENT,2022-01-01,61759
CN_SF_INCREMENT,2022-02-01,12170
CN_SF_INCREMENT,2022-03-01,46565
CN_SF_INCREMENT,2022-04-01,9327
CN_SF_INCREMENT,2022-05-01,28415
CN_SF_INCREMENT,2022-06-01,51926
CN_SF_INCREMENT,2022-07-01,7785
CN_SF_INCREMENT,2022-08-01,24712
CN_SF_INCREMENT,2022-09-01,35411
CN_SF_INCREMENT,2022-10-01,9134
CN_SF_INCREMENT,2022-11-01,19837
CN_SF_INCREMENT,2022-12-01,13058
CN_SF_INCREMENT,2023-01-01,59956
CN_SF_INCREMENT,2023-02-01,31610
CN_SF_INCREMENT,2023-03-01,53867
CN_SF_INCREMENT,2023-04-01,12249
CN_SF_INCREMENT,2023-05-01,15560
CN_SF_INCREMENT,2023-06-01,42265
CN_SF_INCREMENT,2023-07-01,5366
CN_SF_INCREMENT,2023-08-01,31279
CN_SF_INCREMENT,2023-09-01,41326
CN_SF_INCREMENT,2023-10-01,18441
CN_SF_INCREMENT,2023-11-01,24554
CN_SF_INCREMENT,2023-12-01,19401
CN_SF_INCREMENT,2024-01-01,64734
CN_SF_INCREMENT,2024-02-01,14959
CN_SF_INCREMENT,2024-03-01,48335
CN_SF_INCREMENT,2024-04-01,-658
CN_SF_INCREMENT,2024-05-01,20623
CN_SF_INCREMENT,2024-06-01,32985
CN_SF_INCREMENT,2024-07-01,7707
CN_SF_INCREMENT,2024-08-01,30323
CN_SF_INCREMENT,2024-09-01,37635
CN_SF_INCREMENT,2024-10-01,14120
CN_SF_INCREMENT,2024-11-01,23288
CN_SF_INCREMENT,2024-12-01,28507
CN_SF_INCREMENT,2025-01-01,70546
CN_SF_INCREMENT,2025-02-01,22331
CN_SF_INCREMENT,2025-03-01,58961
CN_SF_INCREMENT,2025-04-01,11599
CN_SF_INCREMENT,2025-05-01,22900
CN_SF_INCREMENT,2025-06-01,42251
CN_SF_INCREMENT,2025-07-01,11307
CN_SF_INCREMENT,2025-08-01,25660
CN_SF_INCREMENT,2025-09-01,35299
CN_SF_INCREMENT,2025-10-01,8178
CN_SF_INCREMENT,2025-11-01,24926
CN_SF_INCREMENT,2025-12-01,22075
CN_SF_INCREMENT,2026-01-01,72185
CN_SF_INCREMENT,2026-02-01,23837
CN_SF_INCREMENT,2026-03-01,52240
CN_SF_INCREMENT,2026-04-01,6245
